Time - Plot 0;Amplitude - Plot 0
1611;1,51814
1612;1,51617
1613;1,51444
1614;1,51599
1615;1,51332
1616;1,50666
1617;1,51077
1618;1,50686
1619;1,50482
1620;1,50506
1621;1,50002
1622;1,50269
1623;1,49876
1624;1,49985
1625;1,49623
1626;1,497
1627;1,49419
1628;1,49262
1629;1,49024
1630;1,48349
1631;1,48103
1632;1,48091
1633;1,47785
1634;1,47476
1635;1,47057
1636;1,46422
1637;1,4743
1638;1,46908
1639;1,46787
1640;1,46591
1641;1,46339
1642;1,4629
1643;1,46143
1644;1,46181
1645;1,4605
1646;1,46025
1647;1,46213
1648;1,46117
1649;1,45748
1650;1,45658
1651;1,45786
1652;1,45687
1653;1,45596
1654;1,45331
1655;1,4588
1656;1,45873
1657;1,46298
1658;1,46595
1659;1,46547
1660;1,4674
1661;1,47051
1662;1,47012
1663;1,47415
1664;1,47385
1665;1,47598
1666;1,47775
1667;1,47729
1668;1,48337
1669;1,48769
1670;1,48592
1671;1,48891
1672;1,48962
1673;1,49126
1674;1,49519
1675;1,49915
1676;1,50134
1677;1,50713
1678;1,50899
1679;1,50997
1680;1,51237
1681;1,51397
1682;1,51529
1683;1,51608
1684;1,5147
1685;1,51774
1686;1,51916
1687;1,51877
1688;1,52255
1689;1,5215
1690;1,52566
1691;1,5212
1692;1,52933
1693;1,52926
1694;1,52378
1695;1,52344
1696;1,5249
1697;1,52822
1698;1,52376
1699;1,52014
1700;1,5217
1701;1,51878
1702;1,52281
1703;1,5165
1704;1,51805
1705;1,5154
1706;1,51645
1707;1,51582
1708;1,51631
1709;1,51168
1710;1,50637
1711;1,50987
1712;1,50662
1713;1,50125
1714;1,50386
1715;1,49921
1716;1,50001
1717;1,49434
1718;1,49169
1719;1,49137
1720;1,48546
1721;1,48439
1722;1,48394
1723;1,47639
1724;1,47744
1725;1,47691
1726;1,47498
1727;1,47219
1728;1,47004
1729;1,4674
1730;1,46587
1731;1,46939
1732;1,46854
1733;1,46475
1734;1,46545
1735;1,46621
1736;1,46283
1737;1,46426
1738;1,46532
1739;1,46259
1740;1,46336
1741;1,4657
1742;1,46902
1743;1,46421
1744;1,46494
1745;1,46772
1746;1,46854
1747;1,47149
1748;1,47507
1749;1,47367
1750;1,47511
1751;1,47203
1752;1,47515
1753;1,47189
1754;1,47929
1755;1,48397
1756;1,47891
1757;1,48482
1758;1,48691
1759;1,4852
1760;1,49121
1761;1,49445
1762;1,49675
1763;1,4972
1764;1,50244
1765;1,50606
1766;1,50491
1767;1,51068
1768;1,51012
1769;1,51188
1770;1,51114
1771;1,51937
1772;1,51547
1773;1,51843
1774;1,52055
1775;1,52429
1776;1,52298
1777;1,52594
1778;1,52114
1779;1,52442
1780;1,52569
1781;1,53155
1782;1,52746
1783;1,52285
1784;1,52349
1785;1,52092
1786;1,52425
1787;1,52422
1788;1,52818
1789;1,52364
1790;1,5239
1791;1,52125
1792;1,52068
1793;1,52107
1794;1,51997
1795;1,51723
1796;1,5148
1797;1,51364
1798;1,51393
1799;1,51177
1800;1,50913
1801;1,50985
1802;1,50933
1803;1,51092
1804;1,50192
1805;1,50123
1806;1,49949
1807;1,49864
1808;1,49536
1809;1,49598
1810;1,48953
1811;1,4889
1812;1,48147
1813;1,48073
1814;1,47896
1815;1,47797
1816;1,48021
1817;1,47666
1818;1,47954
1819;1,47847
1820;1,47422
1821;1,47621
1822;1,47001
1823;1,4678
1824;1,46958
1825;1,46312
1826;1,46735
1827;1,464
1828;1,46395
1829;1,46576
1830;1,46683
1831;1,46991
1832;1,46387
1833;1,4677
1834;1,47268
1835;1,4672
1836;1,46892
1837;1,47309
1838;1,47504
1839;1,47215
1840;1,47835
1841;1,4737
1842;1,47745
1843;1,47924
1844;1,48369
1845;1,48607
1846;1,48933
1847;1,48421
1848;1,48748
1849;1,49226
1850;1,49044
1851;1,49608
1852;1,50163
1853;1,50386
1854;1,50876
1855;1,50602
1856;1,5142
